config_id,dataset_type,dataset_label,network_name,featurized_sigma_c,model_name,num_layers,hidden,gcn_skip,dropout,epochs,lr,ortho_regularization,link_pred_regularization,entropy_regularization,mu,sigma_c,min_community,graph_seed,num_nodes,num_edges,feature_dim,training_repeat,ECS,NMI,n_true_clusters,n_pred_clusters,cluster_ratio,last_loss,elapsed_time_sec
32,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,500,0.001,1.0,,,,,,,2405,11596,4973,2,0.15865371057954264,0.48704459460107635,58,58,1.0,-0.624695360660553,5.664896011352539
32,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,500,0.001,1.0,,,,,,,2405,11596,4973,3,0.1576177234516293,0.5150112099801856,58,58,1.0,-0.6294296979904175,5.3979620933532715
33,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,500,0.005,0.5,,,,,,,2405,11596,4973,1,0.18465579352196546,0.2748781769948883,58,5,0.08620689655172414,-0.2975172996520996,5.367029190063477
33,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,500,0.005,0.5,,,,,,,2405,11596,4973,2,0.1239652671242562,0.09820142313785504,58,2,0.034482758620689655,-0.33382558822631836,5.351145029067993
33,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,500,0.005,0.5,,,,,,,2405,11596,4973,3,0.24984993551855508,0.41895719219231375,58,9,0.15517241379310345,-0.2882155179977417,5.3925981521606445
34,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,500,0.005,1.0,,,,,,,2405,11596,4973,1,0.15849725701016024,0.5273355304633126,58,56,0.9655172413793104,-0.35089296102523804,5.338949918746948
34,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,500,0.005,1.0,,,,,,,2405,11596,4973,2,0.09336629769062198,0.0,58,1,0.017241379310344827,0.3181150555610657,5.312063217163086
34,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,500,0.005,1.0,,,,,,,2405,11596,4973,3,0.14548337388636962,0.5088648122187057,58,57,0.9827586206896551,-0.4057939350605011,5.334481239318848
35,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,500,0.01,0.5,,,,,,,2405,11596,4973,1,0.09382076303873302,0.0028329162385235204,58,2,0.034482758620689655,-0.34096914529800415,5.312858819961548
35,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,500,0.01,0.5,,,,,,,2405,11596,4973,2,0.09336629769062198,0.0,58,1,0.017241379310344827,-0.3409438729286194,5.290985822677612
35,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,500,0.01,0.5,,,,,,,2405,11596,4973,3,0.09336629769062198,0.0,58,1,0.017241379310344827,-0.34092915058135986,5.542453050613403
36,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,500,0.01,1.0,,,,,,,2405,11596,4973,1,0.09382076303873302,0.0028329162385235204,58,2,0.034482758620689655,0.3180587887763977,5.334582805633545
36,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,500,0.01,1.0,,,,,,,2405,11596,4973,2,0.21793868241596767,0.5336361705805415,58,46,0.7931034482758621,0.048332035541534424,5.307456970214844
36,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,500,0.01,1.0,,,,,,,2405,11596,4973,3,0.09336629769062198,0.0,58,1,0.017241379310344827,0.3181343674659729,5.328990936279297
37,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,True,0.0,200,0.001,0.5,,,,,,,2405,11596,4973,1,0.09336629769062198,0.0,58,1,0.017241379310344827,-0.3407970070838928,2.171734094619751
37,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,True,0.0,200,0.001,0.5,,,,,,,2405,11596,4973,2,0.09605560896788706,0.02686523619179851,58,4,0.06896551724137931,-0.3401215672492981,2.1527938842773438
37,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,True,0.0,200,0.001,0.5,,,,,,,2405,11596,4973,3,0.09385946015159495,0.005212444432672442,58,2,0.034482758620689655,-0.3407924175262451,2.1488070487976074
38,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,True,0.0,200,0.001,1.0,,,,,,,2405,11596,4973,1,0.12197188060777477,0.1717251080860628,58,5,0.08620689655172414,0.3204730153083801,2.154618978500366
38,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,True,0.0,200,0.001,1.0,,,,,,,2405,11596,4973,2,0.13472326353996555,0.1217623799108787,58,3,0.05172413793103448,0.32261520624160767,2.1945080757141113
38,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,True,0.0,200,0.001,1.0,,,,,,,2405,11596,4973,3,0.22930578013666034,0.5178503754582947,58,36,0.6206896551724138,-0.0852782130241394,2.1467373371124268
39,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,True,0.0,200,0.005,0.5,,,,,,,2405,11596,4973,1,0.09385946015159495,0.005212444432672442,58,2,0.034482758620689655,-0.3409090042114258,2.1491479873657227
39,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,True,0.0,200,0.005,0.5,,,,,,,2405,11596,4973,2,0.12525601910417833,0.11804496770794855,58,3,0.05172413793103448,-0.33354514837265015,2.1572299003601074
